Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount
5/13/2021,5/13/2021,5/14/2021,QS,QS 5/14/2021 Put $27.00,BTC,1,$1.09,($109.00)
5/12/2021,5/12/2021,5/13/2021,DBX,DBX 5/21/2021 Put $24.50,STO,1,$0.68,$67.98
5/12/2021,5/12/2021,5/13/2021,DBX,DBX 5/14/2021 Put $25.50,BTC,1,$0.99,($99.00)
5/12/2021,5/12/2021,5/13/2021,SKLZ,SKLZ 5/21/2021 Put $13.00,STO,1,$0.60,$59.98
5/12/2021,5/12/2021,5/13/2021,SKLZ,SKLZ 5/14/2021 Put $14.00,BTC,1,$0.68,($68.00)
5/10/2021,5/10/2021,5/11/2021,FSR,FSR 5/28/2021 Put $10.00,STO,1,$0.95,$94.98
5/10/2021,5/10/2021,5/11/2021,FSR,FSR 5/14/2021 Put $11.00,BTC,1,$1.05,($105.00)
5/10/2021,5/10/2021,5/11/2021,QS,QS 6/11/2021 Put $28.50,STO,2,$3.55,$709.98
5/10/2021,5/10/2021,5/11/2021,QS,QS 5/28/2021 Put $30.00,BTC,1,$3.68,($368.00)
5/10/2021,5/10/2021,5/11/2021,QS,QS 5/28/2021 Put $30.00,BTC,1,$3.68,($368.00)
5/10/2021,5/10/2021,5/11/2021,SKLZ,SKLZ 5/14/2021 Put $14.00,STO,1,$0.30,$29.98
5/10/2021,5/10/2021,5/11/2021,FSR,FSR 5/14/2021 Put $9.00,STO,1,$0.11,$10.98
5/10/2021,5/10/2021,5/11/2021,QS,QS 5/14/2021 Put $27.00,STO,1,$0.97,$96.98
5/10/2021,5/10/2021,5/11/2021,DBX,DBX 5/14/2021 Put $25.50,STO,1,$0.36,$35.98
5/10/2021,5/10/2021,5/11/2021,F,F 5/14/2021 Call $12.00,STO,1,$0.09,$8.98
5/10/2021,5/10/2021,5/11/2021,LAZR,LAZR 5/14/2021 Call $22.00,STO,1,$0.55,$54.98
5/10/2021,5/10/2021,5/11/2021,PFE,PFE 5/14/2021 Call $40.50,STO,1,$0.24,$23.98
5/10/2021,5/10/2021,5/10/2021,,ACH Withdrawal,ACH,,,($208.33)
5/7/2021,5/7/2021,5/10/2021,PFE,Option Expiration for PFE 5/7/2021 Call $40.00,OEXP,1,,
5/7/2021,5/7/2021,5/10/2021,LAZR,Option Expiration for LAZR 5/7/2021 Call $24.00,OEXP,1,,
5/7/2021,5/7/2021,5/10/2021,F,Option Expiration for F 5/7/2021 Call $12.00,OEXP,1,,
5/7/2021,5/7/2021,5/10/2021,FSR,FSR 5/14/2021 Call $14.00,STO,1,$0.09,$8.98
5/7/2021,5/7/2021,5/10/2021,GE,GE 5/14/2021 Call $14.00,STO,1,$0.03,$2.98
5/7/2021,5/7/2021,5/10/2021,DISH,DISH 5/7/2021 Put $44.00,BTC,1,$0.01,($1.00)
5/7/2021,5/7/2021,5/10/2021,XLE,XLE 5/7/2021 Put $50.00,BTC,1,$0.01,($1.00)
5/7/2021,5/7/2021,5/10/2021,FSR,FSR 5/7/2021 Call $13.50,BTC,1,$0.01,($1.00)
5/7/2021,5/7/2021,5/10/2021,GE,GE 5/7/2021 Call $13.50,BTC,1,$0.01,($1.00)
5/7/2021,5/7/2021,5/11/2021,ATVI,"Activision Blizzard
CUSIP: 00507V109
Bulk Equity Order Allocation Execution",Buy,0.005031,$93.43,($0.47)
5/6/2021,5/6/2021,5/6/2021,ATVI,Cash Div: R/D 2021-04-15 P/D 2021-05-06 - 1.005666 shares at 0.47,CDIV,,,$0.47
5/6/2021,5/6/2021,5/7/2021,SKLZ,SKLZ 5/28/2021 Put $14.50,STO,2,$1.15,$229.98
5/6/2021,5/6/2021,5/7/2021,SKLZ,SKLZ 5/7/2021 Put $16.00,BTC,2,$1.00,($200.00)
5/6/2021,5/6/2021,5/7/2021,QS,QS 5/28/2021 Put $30.00,STO,2,$3.15,$629.98
5/6/2021,5/6/2021,5/7/2021,QS,QS 5/7/2021 Put $33.00,BTC,1,$2.72,($272.00)
5/6/2021,5/6/2021,5/7/2021,QS,QS 5/7/2021 Put $34.00,BTC,1,$3.80,($380.00)
5/6/2021,5/6/2021,5/7/2021,FSR,FSR 5/14/2021 Put $11.00,STO,1,$0.78,$77.98
5/6/2021,5/6/2021,5/7/2021,FSR,FSR 5/7/2021 Put $12.00,BTC,1,$0.88,($88.00)
5/3/2021,5/3/2021,5/3/2021,APHA,"Aphria
CUSIP: 03765K104",MRGS,100S,,
5/3/2021,5/3/2021,5/3/2021,TLRY,"Tilray Brands
CUSIP: 88688T100",MRGS,83,,
5/3/2021,5/3/2021,5/4/2021,FSR,FSR 5/7/2021 Put $12.00,STO,1,$0.24,$23.98
5/3/2021,5/3/2021,5/4/2021,XLE,XLE 5/7/2021 Put $50.00,STO,1,$0.56,$55.98
5/3/2021,5/3/2021,5/4/2021,QS,QS 5/7/2021 Put $33.00,STO,1,$0.40,$39.98
5/3/2021,5/3/2021,5/4/2021,DISH,DISH 5/7/2021 Put $44.00,STO,1,$0.50,$49.98
5/3/2021,5/3/2021,5/4/2021,SKLZ,SKLZ 5/7/2021 Put $16.00,STO,1,$0.75,$74.98
5/3/2021,5/3/2021,5/4/2021,SKLZ,SKLZ 5/7/2021 Put $16.00,STO,1,$0.75,$74.98
5/3/2021,5/3/2021,5/4/2021,QS,QS 5/7/2021 Put $34.00,STO,1,$0.75,$74.98
5/3/2021,5/3/2021,5/4/2021,PFE,PFE 5/7/2021 Call $40.00,STO,1,$0.45,$44.98
5/3/2021,5/3/2021,5/4/2021,GE,GE 5/7/2021 Call $13.50,STO,1,$0.10,$9.98
5/3/2021,5/3/2021,5/4/2021,F,F 5/7/2021 Call $12.00,STO,1,$0.04,$3.98
5/3/2021,5/3/2021,5/4/2021,FSR,FSR 5/7/2021 Call $13.50,STO,1,$0.19,$18.98
5/3/2021,5/3/2021,5/4/2021,LAZR,LAZR 5/7/2021 Call $24.00,STO,1,$0.31,$30.98
4/30/2021,5/3/2021,5/4/2021,APHA,"Aphria
CUSIP: 03765K104",MRGS,100,,
4/30/2021,5/3/2021,5/4/2021,TLRY,"Tilray Brands
CUSIP: 88688T100",MRGS,83S,,
4/30/2021,4/30/2021,5/3/2021,SKLZ,Option Expiration for SKLZ 4/30/2021 Put $17.00,OEXP,1,,
4/30/2021,4/30/2021,5/3/2021,PFE,Option Expiration for PFE 4/30/2021 Call $39.00,OEXP,1,,
4/30/2021,4/30/2021,5/3/2021,QS,Option Expiration for QS 4/30/2021 Put $34.00,OEXP,1,,
4/30/2021,4/30/2021,5/3/2021,TEVA,Option Expiration for TEVA 4/30/2021 Put $10.00,OEXP,1,,
4/30/2021,4/30/2021,5/3/2021,F,F 4/30/2021 Put $12.00,OASGN,1,,
4/30/2021,4/30/2021,5/3/2021,GE,GE 4/30/2021 Put $13.50,OASGN,1,,
4/30/2021,4/30/2021,5/4/2021,F,"Ford Motor
CUSIP: 345370860
1 F Option Assigned",Buy,100,$12.00,"($1,200.00)"
4/30/2021,4/30/2021,5/4/2021,GE,"GE
CUSIP: 369604103
1 GE Option Assigned",Buy,100,$13.50,"($1,350.00)"
4/30/2021,4/30/2021,5/3/2021,LAZR,LAZR 4/30/2021 Put $24.00,OASGN,1,,
4/30/2021,4/30/2021,5/4/2021,LAZR,"Luminar Technologies
CUSIP: 550424105
1 LAZR Option Assigned",Buy,100,$24.00,"($2,400.00)"
4/30/2021,4/30/2021,5/3/2021,FSR,FSR 4/30/2021 Put $13.50,OASGN,1,,
4/30/2021,4/30/2021,5/4/2021,FSR,"Fisker
CUSIP: 33813J106
1 FSR Option Assigned",Buy,100,$13.50,"($1,350.00)"
4/30/2021,4/30/2021,5/3/2021,APHA,APHA 4/30/2021 Call $15.00,OASGN,1,,
4/30/2021,4/30/2021,5/4/2021,APHA,"Aphria
CUSIP: 03765K104
1 APHA Option Assigned",Sell,100,$15.00,"$1,499.98"
4/30/2021,4/30/2021,5/3/2021,XLE,XLE 4/30/2021 Call $48.50,OASGN,1,,
4/30/2021,4/30/2021,5/4/2021,XLE,"Energy Select Sector SPDR ETF
CUSIP: 81369Y506
1 XLE Option Assigned",Sell,100,$48.50,"$4,849.96"
4/30/2021,4/30/2021,4/30/2021,,Interest Payment,INT,,,$3.37
4/30/2021,4/30/2021,4/30/2021,,ACH Deposit,ACH,,,"$1,000.00"
4/29/2021,4/29/2021,5/3/2021,CSCO,"Cisco Systems
CUSIP: 17275R102
Bulk Equity Order Allocation Execution",Buy,0.007425,$51.18,($0.38)
4/28/2021,4/28/2021,4/28/2021,CSCO,Cash Div: R/D 2021-04-06 P/D 2021-04-28 - 1.033958 shares at 0.37,CDIV,,,$0.38
4/28/2021,4/28/2021,4/28/2021,MRVL,Cash Div: R/D 2021-04-09 P/D 2021-04-28 - 5.034087 shares at 0.06,CDIV,,,$0.30
4/27/2021,4/27/2021,4/29/2021,GE,"GE
CUSIP: 369604103
Bulk Equity Order Allocation Execution",Buy,0.003704,$13.50,($0.05)
4/26/2021,4/26/2021,4/26/2021,GE,Cash Div: R/D 2021-03-08 P/D 2021-04-26 - 5.026015 shares at 0.01,CDIV,,,$0.05
4/26/2021,4/26/2021,4/27/2021,F,F 4/30/2021 Put $12.00,STO,1,$0.18,$17.98
4/26/2021,4/26/2021,4/27/2021,FSR,FSR 4/30/2021 Put $13.50,STO,1,$0.53,$52.98
4/26/2021,4/26/2021,4/27/2021,SKLZ,SKLZ 4/30/2021 Put $17.00,STO,1,$0.85,$84.98
4/26/2021,4/26/2021,4/27/2021,TEVA,TEVA 4/30/2021 Put $10.00,STO,1,$0.13,$12.98
4/26/2021,4/26/2021,4/27/2021,LAZR,LAZR 4/30/2021 Put $24.00,STO,1,$1.20,$119.98
4/26/2021,4/26/2021,4/27/2021,GE,GE 4/30/2021 Put $13.50,STO,1,$0.26,$25.98
4/26/2021,4/26/2021,4/27/2021,QS,QS 4/30/2021 Put $34.00,STO,1,$1.07,$106.98
4/26/2021,4/26/2021,4/27/2021,PFE,PFE 4/30/2021 Call $39.00,STO,1,$0.16,$15.98
4/26/2021,4/26/2021,4/27/2021,XLE,XLE 4/30/2021 Call $48.50,STO,1,$0.45,$44.98
4/26/2021,4/26/2021,4/27/2021,APHA,APHA 4/30/2021 Call $15.00,STO,1,$0.26,$25.98
4/23/2021,4/23/2021,4/26/2021,F,Option Expiration for F 4/23/2021 Put $12.00,OEXP,1,,
4/23/2021,4/23/2021,4/26/2021,DISH,Option Expiration for DISH 4/23/2021 Put $37.50,OEXP,1,,
4/23/2021,4/23/2021,4/26/2021,DBX,Option Expiration for DBX 4/23/2021 Put $26.00,OEXP,1,,
4/23/2021,4/23/2021,4/26/2021,APHA,APHA 4/23/2021 Put $14.50,OASGN,1,,
4/23/2021,4/23/2021,4/27/2021,APHA,"Aphria
CUSIP: 03765K104
1 APHA Option Assigned",Buy,100,$14.50,"($1,450.00)"
4/23/2021,4/23/2021,4/26/2021,XLE,XLE 4/23/2021 Put $48.00,OASGN,1,,
4/23/2021,4/23/2021,4/27/2021,XLE,"Energy Select Sector SPDR ETF
CUSIP: 81369Y506
1 XLE Option Assigned",Buy,100,$48.00,"($4,800.00)"
4/23/2021,4/23/2021,4/26/2021,SLV,Option Expiration for SLV 4/23/2021 Put $23.50,OEXP,1,,
4/23/2021,4/23/2021,4/26/2021,QS,Option Expiration for QS 4/23/2021 Put $30.00,OEXP,1,,
4/23/2021,4/23/2021,4/26/2021,PFE,PFE 4/23/2021 Call $38.50,OEXCS,1S,,
4/23/2021,4/23/2021,4/27/2021,PFE,"Pfizer
CUSIP: 717081103
1 PFE Option Exercised",Buy,100,$38.50,"($3,850.00)"
4/23/2021,4/23/2021,4/23/2021,MRVL,"Marvell Technology
CUSIP: 573874104",SXCH,5.0341,,
4/23/2021,4/23/2021,4/23/2021,MRVL,"Marvell
CUSIP: G5876H105",SXCH,5.0341S,,
4/19/2021,4/19/2021,4/20/2021,PFE,PFE 4/23/2021 Call $38.50,BTO,1,$0.45,($45.00)
4/19/2021,4/19/2021,4/20/2021,DBX,DBX 4/23/2021 Put $26.00,STO,1,$0.40,$39.98
4/19/2021,4/19/2021,4/20/2021,APHA,APHA 4/23/2021 Put $14.50,STO,1,$0.55,$54.98
4/19/2021,4/19/2021,4/20/2021,XLE,XLE 4/23/2021 Put $48.00,STO,1,$0.50,$49.98
4/19/2021,4/19/2021,4/20/2021,DISH,DISH 4/23/2021 Put $37.50,STO,1,$0.35,$34.98
4/19/2021,4/19/2021,4/20/2021,F,F 4/23/2021 Put $12.00,STO,1,$0.12,$11.98
4/19/2021,4/19/2021,4/20/2021,QS,QS 4/23/2021 Put $30.00,STO,1,$0.80,$79.98
4/19/2021,4/19/2021,4/20/2021,SLV,SLV 4/23/2021 Put $23.50,STO,1,$0.11,$10.98
4/16/2021,4/16/2021,4/19/2021,SLV,SLV 4/16/2021 Call $23.50,OASGN,8,,
4/16/2021,4/16/2021,4/20/2021,SLV,"iShares Silver Trust
CUSIP: 46428Q109
8 SLV Options Assigned",Sell,800,$23.50,"$18,799.80"
4/15/2021,4/15/2021,4/15/2021,,ACH Deposit,ACH,,,"$3,000.00"
4/15/2021,4/15/2021,4/15/2021,,ACH Withdrawal,ACH,,,($208.33)
4/9/2021,4/9/2021,4/12/2021,SLV,SLV 4/16/2021 Call $23.50,STO,8,$0.26,$207.97
4/9/2021,4/9/2021,4/12/2021,SLV,SLV 4/9/2021 Call $23.50,BTC,8,$0.01,($8.00)
4/9/2021,4/9/2021,4/12/2021,SLV,SLV 4/9/2021 Call $23.50,STO,8,$0.04,$31.97
4/9/2021,4/9/2021,4/13/2021,SLV,"iShares Silver Trust
CUSIP: 46428Q109",Buy,800,$23.45,"($18,758.64)"
4/9/2021,4/9/2021,4/13/2021,FXN,"First Trust Energy AlphaDEX Fund
CUSIP: 33734X127",Sell,2000,$9.89,"$19,779.65"
4/9/2021,4/9/2021,4/13/2021,FXN,"First Trust Energy AlphaDEX Fund
CUSIP: 33734X127",Buy,1500,$9.90,"($14,847.00)"
4/9/2021,4/9/2021,4/13/2021,FXN,"First Trust Energy AlphaDEX Fund
CUSIP: 33734X127",Buy,500,$9.90,"($4,949.50)"
4/1/2021,4/1/2021,4/6/2021,NVDA,"NVIDIA
CUSIP: 67066G104
Bulk Equity Order Allocation Execution",Buy,0.002063,$542.97,($1.12)
3/31/2021,3/31/2021,3/31/2021,NVDA,Cash Div: R/D 2021-03-10 P/D 2021-03-31 - 7.007455 shares at 0.16,CDIV,,,$1.12
3/31/2021,3/31/2021,3/31/2021,,Interest Payment,INT,,,$3.44
3/26/2021,3/26/2021,3/26/2021,,Interest Payment,INT,,,$1.47
3/15/2021,3/15/2021,3/15/2021,,ACH Deposit,ACH,,,"$3,800.00"
3/12/2021,3/12/2021,3/16/2021,MSFT,"Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution",Buy,0.01688,$234.00,($3.95)
3/11/2021,3/11/2021,3/11/2021,MSFT,Cash Div: R/D 2021-02-18 P/D 2021-03-11 - 7.054745 shares at 0.56,CDIV,,,$3.95
3/8/2021,3/8/2021,3/8/2021,,ACH Withdrawal,ACH,,,($208.33)
3/2/2021,3/2/2021,3/4/2021,INTC,"Intel
CUSIP: 458140100
Bulk Equity Order Allocation Execution",Buy,0.011299,$62.84,($0.71)
3/1/2021,3/1/2021,3/1/2021,INTC,Cash Div: R/D 2021-02-07 P/D 2021-03-01 - 2.037183 shares at 0.3475,CDIV,,,$0.71
3/1/2021,3/1/2021,3/3/2021,SIRI,"Sirius XM
CUSIP: 82968B103
Bulk Equity Order Allocation Execution",Buy,0.006791,$5.89,($0.04)
3/1/2021,3/1/2021,3/1/2021,,ACH Deposit,ACH,,,"$3,500.00"
2/26/2021,2/26/2021,2/26/2021,SIRI,Cash Div: R/D 2021-02-10 P/D 2021-02-26 - 3.019866 shares at 0.014641,CDIV,,,$0.04
2/26/2021,2/26/2021,2/26/2021,,Interest Payment,INT,,,$1.65
2/23/2021,2/23/2021,2/23/2021,,Interest Payment,INT,,,$1.08
2/16/2021,2/16/2021,2/16/2021,,ACH Deposit,ACH,,,"$2,500.00"
2/16/2021,2/16/2021,2/16/2021,,ACH Withdrawal,ACH,,,($208.33)
2/12/2021,2/12/2021,2/17/2021,AAPL,"Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution",Buy,0.018469,$134.28,($2.48)
2/11/2021,2/11/2021,2/11/2021,AAPL,Cash Div: R/D 2021-02-08 P/D 2021-02-11 - 12.074982 shares at 0.205,CDIV,,,$2.48
2/8/2021,2/8/2021,2/8/2021,,ACH Deposit,ACH,,,"$3,000.00"
1/29/2021,1/29/2021,1/29/2021,,Interest Payment,INT,,,$0.79
1/29/2021,1/29/2021,1/29/2021,,ACH Deposit,ACH,,,"$6,000.00"
1/26/2021,1/26/2021,1/28/2021,GE,"GE
CUSIP: 369604103
Bulk Equity Order Allocation Execution",Buy,0.004167,$12.00,($0.05)
1/25/2021,1/25/2021,1/25/2021,GE,Cash Div: R/D 2020-12-21 P/D 2021-01-25 - 5.021848 shares at 0.01,CDIV,,,$0.05
1/21/2021,1/21/2021,1/25/2021,CSCO,"Cisco Systems
CUSIP: 17275R102
Bulk Equity Order Allocation Execution",Buy,0.008182,$45.22,($0.37)
1/20/2021,1/20/2021,1/20/2021,CSCO,Cash Div: R/D 2021-01-05 P/D 2021-01-20 - 1.025776 shares at 0.36,CDIV,,,$0.37
1/20/2021,1/20/2021,1/20/2021,,ACH Deposit,ACH,,,"$4,000.00"
1/15/2021,1/15/2021,1/20/2021,MRVL,"Marvell
CUSIP: G5876H105
Bulk Equity Order Allocation Execution",Buy,0.005829,$51.47,($0.30)
1/14/2021,1/14/2021,1/14/2021,MRVL,Cash Div: R/D 2020-12-23 P/D 2021-01-14 - 5.028258 shares at 0.06,CDIV,,,$0.30
1/13/2021,1/13/2021,1/13/2021,,ACH Withdrawal,ACH,,,($208.33)
12/31/2020,12/31/2020,12/31/2020,,Interest Payment,INT,,,$0.49
12/30/2020,12/30/2020,1/4/2021,NVDA,"NVIDIA
CUSIP: 67066G104
Bulk Equity Order Allocation Execution",Buy,0.002154,$519.90,($1.12)
12/29/2020,12/29/2020,12/29/2020,NVDA,Cash Div: R/D 2020-12-04 P/D 2020-12-29 - 7.005301 shares at 0.16,CDIV,,,$1.12
12/15/2020,12/15/2020,12/15/2020,,ACH Withdrawal,ACH,,,($208.33)
12/11/2020,12/11/2020,12/15/2020,MSFT,"Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution",Buy,0.018744,$210.20,($3.94)
12/10/2020,12/10/2020,12/10/2020,MSFT,Cash Div: R/D 2020-11-19 P/D 2020-12-10 - 7.036001 shares at 0.56,CDIV,,,$3.94
12/2/2020,12/2/2020,12/4/2020,INTC,"Intel
CUSIP: 458140100
Bulk Equity Order Allocation Execution",Buy,0.013583,$49.33,($0.67)
12/1/2020,12/1/2020,12/1/2020,INTC,Cash Div: R/D 2020-11-07 P/D 2020-12-01 - 2.0236 shares at 0.33,CDIV,,,$0.67
12/1/2020,12/1/2020,12/3/2020,SIRI,"Sirius XM
CUSIP: 82968B103
Bulk Equity Order Allocation Execution",Buy,0.006126,$6.53,($0.04)
11/30/2020,11/30/2020,11/30/2020,SIRI,Cash Div: R/D 2020-11-06 P/D 2020-11-30 - 3.01374 shares at 0.014641,CDIV,,,$0.04
11/30/2020,11/30/2020,11/30/2020,,Interest Payment,INT,,,$0.53
11/16/2020,11/16/2020,11/16/2020,,ACH Withdrawal,ACH,,,($208.33)
11/13/2020,11/13/2020,11/17/2020,AAPL,"Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution",Buy,0.020682,$119.43,($2.47)
11/12/2020,11/12/2020,11/12/2020,AAPL,Cash Div: R/D 2020-11-09 P/D 2020-11-12 - 12.0543 shares at 0.205,CDIV,,,$2.47
10/30/2020,10/30/2020,10/30/2020,,Interest Payment,INT,,,$0.59
10/29/2020,10/29/2020,11/2/2020,MRVL,"Marvell
CUSIP: G5876H105
Bulk Equity Order Allocation Execution",Buy,0.008313,$36.09,($0.30)
10/28/2020,10/28/2020,10/28/2020,MRVL,Cash Div: R/D 2020-10-12 P/D 2020-10-28 - 5.019945 shares at 0.06,CDIV,,,$0.30
10/27/2020,10/27/2020,10/29/2020,GE,"GE
CUSIP: 369604103
Bulk Equity Order Allocation Execution",Buy,0.006775,$7.38,($0.05)
10/26/2020,10/26/2020,10/26/2020,GE,Cash Div: R/D 2020-09-28 P/D 2020-10-26 - 5.015073 shares at 0.01,CDIV,,,$0.05
10/22/2020,10/22/2020,10/26/2020,CSCO,"Cisco Systems
CUSIP: 17275R102
Bulk Equity Order Allocation Execution",Buy,0.009534,$38.81,($0.37)
10/21/2020,10/21/2020,10/21/2020,CSCO,Cash Div: R/D 2020-10-02 P/D 2020-10-21 - 1.016242 shares at 0.36,CDIV,,,$0.37
10/12/2020,10/12/2020,10/12/2020,,ACH Withdrawal,ACH,,,($208.33)
9/30/2020,9/30/2020,9/30/2020,,Interest Payment,INT,,,$0.60
9/25/2020,9/25/2020,9/29/2020,NVDA,"NVIDIA
CUSIP: 67066G104
Bulk Equity Order Allocation Execution",Buy,0.002249,$498.01,($1.12)
9/24/2020,9/24/2020,9/24/2020,NVDA,Cash Div: R/D 2020-09-02 P/D 2020-09-24 - 7.003052 shares at 0.16,CDIV,,,$1.12
9/14/2020,9/14/2020,9/14/2020,,ACH Withdrawal,ACH,,,($208.33)
9/11/2020,9/15/2020,9/15/2020,MSFT,"Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution",Buy,0.017261,$207.40,($3.58)
9/11/2020,9/15/2020,9/15/2020,MSFT,"Microsoft
CUSIP: 594918104
Price correction for MSFT DRIP",BCXL,0.016776,$213.40,$3.58
9/11/2020,9/11/2020,9/15/2020,MSFT,"Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution",Buy,0.016776,$213.40,($3.58)
9/10/2020,9/10/2020,9/10/2020,MSFT,Cash Div: R/D 2020-08-20 P/D 2020-09-10 - 7.01874 shares at 0.51,CDIV,,,$3.58
9/8/2020,9/8/2020,9/8/2020,MAXN,CIL on 0.125 @ $19.05 - MAXN,CIL,,,$2.38
9/2/2020,9/2/2020,9/4/2020,INTC,"Intel
CUSIP: 458140100
Bulk Equity Order Allocation Execution",Buy,0.012903,$51.15,($0.66)
9/1/2020,9/1/2020,9/1/2020,INTC,Cash Div: R/D 2020-08-07 P/D 2020-09-01 - 2.010697 shares at 0.33,CDIV,,,$0.66
9/1/2020,9/1/2020,9/1/2020,,ACH Deposit,ACH,,,"$2,291.67"
9/1/2020,9/1/2020,9/3/2020,SIRI,"Sirius XM
CUSIP: 82968B103
Bulk Equity Order Allocation Execution",Buy,0.006867,$5.82,($0.04)
8/31/2020,8/31/2020,8/31/2020,SIRI,Cash Div: R/D 2020-08-07 P/D 2020-08-31 - 3.006873 shares at 0.01331,CDIV,,,$0.04
8/31/2020,8/31/2020,8/31/2020,,Interest Payment,INT,,,$0.46
8/31/2020,8/31/2020,8/31/2020,TSLA,"Tesla
CUSIP: 88160R101",SPL,0.0538,,
8/31/2020,8/31/2020,8/31/2020,AAPL,"Apple
CUSIP: 037833100",SPL,9.0407,,
8/14/2020,8/14/2020,8/18/2020,AAPL,"Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution",Buy,0.005382,$458.97,($2.47)
8/13/2020,8/13/2020,8/13/2020,AAPL,Cash Div: R/D 2020-08-10 P/D 2020-08-13 - 3.008193 shares at 0.82,CDIV,,,$2.47
8/5/2020,8/5/2020,8/7/2020,TSLA,"Tesla
CUSIP: 88160R101",Buy,0.013445,"$1,487.46",($20.00)
8/4/2020,8/4/2020,8/4/2020,,Non-originated ACH Withdrawal NATL FIN SVC LLC,NOA,,,"($15,000.00)"
7/31/2020,7/31/2020,7/31/2020,,Interest Payment,INT,,,$3.90
7/30/2020,7/30/2020,8/3/2020,MRVL,"Marvell
CUSIP: G5876H105
Bulk Equity Order Allocation Execution",Buy,0.008673,$34.59,($0.30)
7/29/2020,7/29/2020,7/29/2020,MRVL,Cash Div: R/D 2020-07-13 P/D 2020-07-29 - 5.011272 shares at 0.06,CDIV,,,$0.30
7/28/2020,7/28/2020,7/30/2020,GE,"GE
CUSIP: 369604103
Bulk Equity Order Allocation Execution",Buy,0.007463,$6.70,($0.05)
7/27/2020,7/27/2020,7/27/2020,GE,Cash Div: R/D 2020-06-29 P/D 2020-07-27 - 5.00761 shares at 0.01,CDIV,,,$0.05
7/23/2020,7/23/2020,7/27/2020,CSCO,"Cisco Systems
CUSIP: 17275R102
Bulk Equity Order Allocation Execution",Buy,0.007664,$46.97,($0.36)
7/22/2020,7/22/2020,7/22/2020,CSCO,Cash Div: R/D 2020-07-06 P/D 2020-07-22 - 1.008578 shares at 0.36,CDIV,,,$0.36
6/30/2020,6/30/2020,6/30/2020,,Interest Payment,INT,,,$3.78
6/29/2020,6/29/2020,7/1/2020,NVDA,"NVIDIA
CUSIP: 67066G104
Bulk Equity Order Allocation Execution",Buy,0.003052,$367.02,($1.12)
6/26/2020,6/26/2020,6/26/2020,NVDA,Cash Div: R/D 2020-06-05 P/D 2020-06-26 - 7 shares at 0.16,CDIV,,,$1.12
6/12/2020,6/12/2020,6/16/2020,MSFT,"Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution",Buy,0.01874,$190.50,($3.57)
6/11/2020,6/11/2020,6/11/2020,MSFT,Cash Div: R/D 2020-05-21 P/D 2020-06-11 - 7 shares at 0.51,CDIV,,,$3.57
6/2/2020,6/2/2020,6/4/2020,INTC,"Intel
CUSIP: 458140100
Bulk Equity Order Allocation Execution",Buy,0.010697,$61.70,($0.66)
6/1/2020,6/1/2020,6/1/2020,INTC,Cash Div: R/D 2020-05-07 P/D 2020-06-01 - 2 shares at 0.33,CDIV,,,$0.66
6/1/2020,6/1/2020,6/3/2020,SIRI,"Sirius XM
CUSIP: 82968B103
Bulk Equity Order Allocation Execution",Buy,0.006873,$5.82,($0.04)
5/29/2020,5/29/2020,5/29/2020,SIRI,Cash Div: R/D 2020-05-08 P/D 2020-05-29 - 3 shares at 0.01331,CDIV,,,$0.04
5/29/2020,5/29/2020,5/29/2020,,Interest Payment,INT,,,$3.90
5/26/2020,5/26/2020,5/26/2020,,"VENMO NEW YORK, NY",CARD,,,($375.00)
5/22/2020,5/22/2020,5/22/2020,,ACH Deposit,ACH,,,$375.00
5/15/2020,5/15/2020,5/19/2020,AAPL,"Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution",Buy,0.008193,$300.24,($2.46)
5/14/2020,5/14/2020,5/14/2020,AAPL,Cash Div: R/D 2020-05-11 P/D 2020-05-14 - 3 shares at 0.82,CDIV,,,$2.46
5/7/2020,5/7/2020,5/11/2020,ATVI,"Activision Blizzard
CUSIP: 00507V109
Bulk Equity Order Allocation Execution",Buy,0.005666,$72.36,($0.41)
5/6/2020,5/6/2020,5/6/2020,ATVI,Cash Div: R/D 2020-04-15 P/D 2020-05-06 - 1 shares at 0.41,CDIV,,,$0.41
4/30/2020,4/30/2020,4/30/2020,,Interest Payment,INT,,,$3.77
4/28/2020,4/28/2020,4/30/2020,GE,"GE
CUSIP: 369604103
Bulk Equity Order Allocation Execution",Buy,0.00761,$6.57,($0.05)
4/27/2020,4/27/2020,4/27/2020,GE,Cash Div: R/D 2020-03-09 P/D 2020-04-27 - 5 shares at 0.01,CDIV,,,$0.05
4/27/2020,4/27/2020,4/27/2020,CHKAQ,CIL on 0.005 @ $16.25 - CHK,CIL,,,$0.08
4/23/2020,4/23/2020,4/27/2020,CSCO,"Cisco Systems
CUSIP: 17275R102
Bulk Equity Order Allocation Execution",Buy,0.008578,$41.97,($0.36)
